student_id,name,skills
9284,Student9284,numpy data lakehouse
9285,Student9285,nosql xcode
9286,Student9286,powershell vpn
9287,Student9287,swift java (android)
9288,Student9288,infrastructure as code data labeling
9289,Student9289,matlab github
9290,Student9290,prometheus shell scripting
9291,Student9291,automation svelte
9292,Student9292,api integration raspberry pi
9293,Student9293,php figma
9294,Student9294,serverless problem solving
9295,Student9295,data pipelines scikit-learn
9296,Student9296,play store sonarqube
9297,Student9297,matlab serverless
9298,Student9298,vpc spring boot
9299,Student9299,ansible gitlab
9300,Student9300,kotlin scikit-learn
9301,Student9301,ux apache spark
9302,Student9302,jira cad modeling
9303,Student9303,routing feature engineering
9304,Student9304,ethical hacking flutter
9305,Student9305,iot linux
9306,Student9306,google cloud frontend
9307,Student9307,haskell java
9308,Student9308,c r
9309,Student9309,flutter react native
9310,Student9310,scrum webpack
9311,Student9311,tensorflow scrum
9312,Student9312,iot pandas
9313,Student9313,pytorch machine learning
9314,Student9314,zero trust gitlab ci
9315,Student9315,ids dhcp
9316,Student9316,bdd ubuntu
9317,Student9317,project management laravel
9318,Student9318,tls babel
9319,Student9319,forensics cloud storage
9320,Student9320,tcp/ip prometheus
9321,Student9321,big data babel
9322,Student9322,matlab scikit-learn
9323,Student9323,api integration team collaboration
9324,Student9324,artifact registry hadoop
9325,Student9325,robotics javascript
9326,Student9326,google cloud classification
9327,Student9327,descriptive analytics sass
9328,Student9328,data preprocessing cybersecurity
9329,Student9329,arduino snowflake
9330,Student9330,serverless control systems
9331,Student9331,visual studio windows server
9332,Student9332,proxy servers html
9333,Student9333,version control cypress
9334,Student9334,performance optimization ec2
9335,Student9335,electronics simulation
9336,Student9336,mobile testing express
9337,Student9337,webpack gitkraken
9338,Student9338,performance optimization application security
9339,Student9339,embedded systems arduino
9340,Student9340,feature engineering figma
9341,Student9341,predictive modeling react native
9342,Student9342,android studio security
9343,Student9343,notion vite
9344,Student9344,matlab plc
9345,Student9345,snowflake trello
9346,Student9346,wireshark oop
9347,Student9347,project management kubernetes
9348,Student9348,centos communication systems
9349,Student9349,bdd ux
9350,Student9350,postman matplotlib
9351,Student9351,play store network architecture
9352,Student9352,angular scala
9353,Student9353,elasticsearch llm
9354,Student9354,react matlab
9355,Student9355,ids simulation
9356,Student9356,integration testing eclipse
9357,Student9357,confluence apache spark
9358,Student9358,supervised learning code review
9359,Student9359,encryption monitoring
9360,Student9360,ui devops
9361,Student9361,spring boot dns
9362,Student9362,pytorch s3
9363,Student9363,typescript ddos protection
9364,Student9364,git openai api
9365,Student9365,devops airflow
9366,Student9366,web performance typescript
9367,Student9367,bitbucket graphql
9368,Student9368,predictive modeling information security
9369,Student9369,feature engineering cloud architecture
9370,Student9370,ubuntu bitbucket
9371,Student9371,design patterns intellij
9372,Student9372,vector databases github
9373,Student9373,application security web performance
9374,Student9374,mobile ui ruby
9375,Student9375,virtualization fastapi
9376,Student9376,nextjs debugging
9377,Student9377,robotics laravel
9378,Student9378,system monitoring github
9379,Student9379,business intelligence data preprocessing
9380,Student9380,routing numpy
9381,Student9381,agile hyperparameter tuning
9382,Student9382,neural networks javascript
9383,Student9383,clustering agile
9384,Student9384,docker desktop swift
9385,Student9385,android studio fastapi
9386,Student9386,mobile ui microservices
9387,Student9387,c++ troubleshooting
9388,Student9388,electronics autocad
9389,Student9389,php notion
9390,Student9390,gitlab ci bootstrap
9391,Student9391,mocha debugging
9392,Student9392,full stack dns
9393,Student9393,load balancing ruby
9394,Student9394,tensorflow gitops
9395,Student9395,excel problem solving
9396,Student9396,spring boot functional programming
9397,Student9397,data preprocessing jenkins
9398,Student9398,matplotlib functional programming
9399,Student9399,nlp jest
9400,Student9400,model evaluation innovation
9401,Student9401,dimensionality reduction redux
9402,Student9402,gitlab monitoring
9403,Student9403,redux cypress
9404,Student9404,tls data lakehouse
9405,Student9405,haskell helm
9406,Student9406,vhdl predictive modeling
9407,Student9407,nodejs unsupervised learning
9408,Student9408,redux eclipse
9409,Student9409,selenium api development
9410,Student9410,software architecture nmap
9411,Student9411,postman nosql
9412,Student9412,cloud storage descriptive analytics
9413,Student9413,react native gitkraken
9414,Student9414,asp.net model evaluation
9415,Student9415,scala java
9416,Student9416,firewall probability
9417,Student9417,aws ddos protection
9418,Student9418,pytorch apache spark
9419,Student9419,datadog vector databases
9420,Student9420,matplotlib cron jobs
9421,Student9421,react scrum
9422,Student9422,model evaluation problem solving
9423,Student9423,iot integration testing
9424,Student9424,load balancing descriptive analytics
9425,Student9425,elasticsearch flutter
9426,Student9426,functional programming langchain
9427,Student9427,hyperparameter tuning logging
9428,Student9428,mobile security bootstrap
9429,Student9429,mobile security plc
9430,Student9430,integration testing statistics
9431,Student9431,cross-browser testing helm
9432,Student9432,model optimization swift
9433,Student9433,in-app payments cybersecurity
9434,Student9434,ux data warehousing
9435,Student9435,asp.net dotnet
9436,Student9436,predictive analytics autoML
9437,Student9437,django deep learning
9438,Student9438,xcode haskell
9439,Student9439,flutter routing
9440,Student9440,bitbucket grafana
9441,Student9441,datadog docker
9442,Student9442,data wrangling devops
9443,Student9443,mlops matlab
9444,Student9444,ai arduino
9445,Student9445,prometheus kafka
9446,Student9446,pytorch cypress
9447,Student9447,hyperparameter tuning cloudfront
9448,Student9448,artifact registry tls
9449,Student9449,load balancing version control
9450,Student9450,vmware sql
9451,Student9451,system monitoring nodejs
9452,Student9452,excel leadership
9453,Student9453,kotlin cross-browser testing
9454,Student9454,kotlin web security
9455,Student9455,java (android) anomaly detection
9456,Student9456,scada terraform
9457,Student9457,release management load balancing
9458,Student9458,mobile ui proxy servers
9459,Student9459,scala version control
9460,Student9460,vite iot
9461,Student9461,scala kanban
9462,Student9462,embedded systems zero trust
9463,Student9463,ai ethics langchain
9464,Student9464,classification typescript
9465,Student9465,route53 api integration
9466,Student9466,chatbot vector databases
9467,Student9467,play store ruby
9468,Student9468,infrastructure as code intellij
9469,Student9469,vmware cron jobs
9470,Student9470,project management data wrangling
9471,Student9471,postman supervised learning
9472,Student9472,typescript kubernetes
9473,Student9473,jest android studio
9474,Student9474,mobile testing reinforcement learning
9475,Student9475,speech recognition dns
9476,Student9476,ui kafka
9477,Student9477,virtualbox javascript
9478,Student9478,data mining dotnet
9479,Student9479,vscode signal processing
9480,Student9480,tdd api development
9481,Student9481,ui ubuntu
9482,Student9482,speech recognition mobile ui
9483,Student9483,bdd vector databases
9484,Student9484,android studio tcp/ip
9485,Student9485,nlp tailwind
9486,Student9486,cad modeling vpn
9487,Student9487,huggingface route53
9488,Student9488,monitoring nodejs
9489,Student9489,iot data warehousing
9490,Student9490,ai ethics s3
9491,Student9491,application security ansible
9492,Student9492,web performance langchain
9493,Student9493,nestjs industrial automation
9494,Student9494,firewall code review
9495,Student9495,autocad vpc
9496,Student9496,lua slack
9497,Student9497,tensorflow hadoop
9498,Student9498,dns c
9499,Student9499,spring boot problem solving
9500,Student9500,flutter notion
9501,Student9501,sql c++
9502,Student9502,oop ruby
9503,Student9503,ec2 shell scripting
9504,Student9504,java (android) arduino
9505,Student9505,gitlab vhdl
9506,Student9506,route53 api
9507,Student9507,full stack etl
9508,Student9508,control systems scrum
9509,Student9509,react native verilog
9510,Student9510,ai angular
9511,Student9511,vpc css
9512,Student9512,cloud architecture serverless
9513,Student9513,matlab data analysis
9514,Student9514,gitkraken sass
9515,Student9515,centos api
9516,Student9516,model deployment nosql
9517,Student9517,docker gitlab
9518,Student9518,pycharm google cloud
9519,Student9519,code review arduino
9520,Student9520,ai ethics version control
9521,Student9521,keras svelte
9522,Student9522,presentation push notifications
9523,Student9523,cad modeling cloud storage
9524,Student9524,route53 microservices
9525,Student9525,control systems route53
9526,Student9526,siem network security
9527,Student9527,intellij python
9528,Student9528,wireshark tcp/ip
9529,Student9529,macos cloud storage
9530,Student9530,innovation bash scripting
9531,Student9531,github actions ansible
9532,Student9532,data visualization typescript
9533,Student9533,mobile security presentation
9534,Student9534,scrum c
9535,Student9535,react slack
9536,Student9536,miro huggingface
9537,Student9537,airflow gitkraken
9538,Student9538,vite vscode
9539,Student9539,leadership lambda
9540,Student9540,siem python
9541,Student9541,project management cad modeling
9542,Student9542,nestjs slack
9543,Student9543,verilog routing
9544,Student9544,infrastructure as code mocha
9545,Student9545,chatbot huggingface
9546,Student9546,cron jobs network security
9547,Student9547,google cloud proxmox
9548,Student9548,centos switching
9549,Student9549,data lakehouse bootstrap
9550,Student9550,predictive modeling power bi
9551,Student9551,github probability
9552,Student9552,angular data wrangling
9553,Student9553,css load balancing
